run,waypoint,valid_time,temp_2m,wind_speed_10m,wind_dir_10m,pressure_surface,q2
gfs_2way_d02,USU07,2013-02-02 18:00:00,266.9355163574219,1.5967711210250854,349.6462097167969,86746.6484375,0.002350026275962591
gfs_2way_d02,USU08,2013-02-02 12:00:00,264.31683349609375,2.383439302444458,177.950927734375,85281.75,0.002030015690252185
gfs_2way_d02,USU08,2013-02-02 13:00:00,260.37353515625,4.140374660491943,1.8328857421875,85466.421875,0.0013148583238944411
gfs_2way_d02,USU08,2013-02-02 14:00:00,258.8560485839844,4.255431175231934,33.898651123046875,85513.4375,0.001065583317540586
gfs_2way_d02,USU08,2013-02-02 15:00:00,261.0382995605469,2.284848928451538,52.83221435546875,85548.953125,0.001943080103956163
gfs_2way_d02,USU08,2013-02-02 16:00:00,265.0450439453125,2.049654722213745,55.65997314453125,85584.015625,0.0019900770857930183
gfs_2way_d02,USU08,2013-02-02 17:00:00,267.10870361328125,2.1213395595550537,89.95147705078125,85604.171875,0.0024644823279231787
gfs_2way_d02,USU08,2013-02-02 18:00:00,268.70477294921875,0.8633760809898376,127.26821899414062,85618.1796875,0.002765350043773651
gfs_2way_d02,UUT01,2013-02-02 12:00:00,264.803466796875,2.4466400146484375,284.85272216796875,85188.5234375,0.0015332469483837485
gfs_2way_d02,UUT01,2013-02-02 13:00:00,261.6678771972656,4.795106410980225,191.75250244140625,85318.8515625,0.0009943624027073383
gfs_2way_d02,UUT01,2013-02-02 14:00:00,260.3379821777344,5.2301740646362305,268.4471130371094,85351.1640625,0.0009772859048098326
gfs_2way_d02,UUT01,2013-02-02 15:00:00,258.6070861816406,4.623757362365723,57.36602783203125,85396.5859375,0.0010347270872443914
gfs_2way_d02,UUT01,2013-02-02 16:00:00,261.9734191894531,1.4226369857788086,24.53607177734375,85485.3359375,0.001296771690249443
gfs_2way_d02,UUT01,2013-02-02 17:00:00,263.60406494140625,0.6024585366249084,14.52972412109375,85525.09375,0.0016844472847878933
gfs_2way_d02,UUT01,2013-02-02 18:00:00,265.3356018066406,1.3435347080230713,45.09515380859375,85543.9765625,0.0019136795308440924
